PV System,Address,City,Zip,Latitude,Longitude
PV SOLAR GROUND MOUNT 3414 WATTS,1055  BROADVIEW PL,COLORADO SPRINGS,80904,38.86110118,-104.84613784
PV SOLAR INSTALL,8884  TOWNER AVE,FALCON,80831,38.96202155,-104.62465676
PV SOLAR FLUSH ROOF MOUNT ( 7695 WATTS ),902  HIDDEN VALLEY RD,COLORADO SPRINGS,80919,38.94611076,-104.84427141
PV SOLAR GROUND MOUNT ( 8520 WATTS ),7385  CALIFORNIA DR,COLORADO SPRINGS,80922,38.93619265,-104.69385177
PV SOLAR FLUSH ROOF MOUNT ( 4480 WATTS ),3331 W FONTANERO ST,COLORADO SPRINGS,80904,38.86297708,-104.87279154
PV SOLAR FLUSH ROOF MOUNT ( 2800 WATTS ),2804 N CIRCLE DR,COLORADO SPRINGS,80909,38.87111463,-104.78882216
PV SOLAR ( 9500 WATTS ),16615  CATHYS LOOP,PEYTON,80831,38.89318063,-104.52739875
PV SOLAR ( 6760 WATTS ),21526  BLUE SPRINGS VW,PEYTON,80831,39.010744616389296,-104.43157598376301
PV SOLAR,8655  TABLE BUTTE RD,COLORADO SPRINGS,80908,39.10795697,-104.66445217
PV SOLAR - ADDITIONAL PANELS,2745  HEATHROW DR,COLORADO SPRINGS,80920,38.96190463,-104.7732456
PV SOLAR - SPECIAL WARRANTY EQUIP REPLACEMENT,8029  HOLLYGRAPE LN,COLORADO SPRINGS,80927,38.92973546,-104.67951496
PV SOLAR REMOVE AND REPLACE,5170  WINDGATE CT,COLORADO SPRINGS,80917,38.90707081,-104.73170959
PV SOLAR ROOF MOUNT FLUSH ( 6095 WATTS ),1045  MARSH HAWK DR,COLORADO SPRINGS,80911,38.7530988,-104.72507424
PV SOLAR ROOF MOUNT FLUSH 4770 WATTS,1135  PIPESTONE CT,COLORADO SPRINGS,80911,38.75404591,-104.72467326
PV SOLAR FLUSH ROOF MOUNT ( 4240 WATTS ),7570  HICKORYWOOD DR,COLORADO SPRINGS,80920,38.94189802,-104.74909796
PV SOLAR FLUSH ROOF MOUNT,460  PLESS CT,COLORADO SPRINGS,80911,38.74894202,-104.72264176
PV SOLAR ( 3900 WATTS ),4860  RUSHFORD PL,COLORADO SPRINGS,80918,38.91747964,-104.73194726
PV SOLAR ( 4940 WATTS ),7985  SCARBOROUGH DR,COLORADO SPRINGS,80920,38.94732716,-104.73089707
PV SOLAR FLUSH ROOF MOUNT 3380 WATTS,4 W CLOVER CIR,COLORADO SPRINGS,80906,38.77505671,-104.79816468
PV SOLAR ( 2915 WATTS ),9860  STAPLETON DR,COLORADO SPRINGS,80908,38.97093929,-104.64137928
PV SOLAR ( 10070 WATTS ),14875  HANDLE RD,COLORADO SPRINGS,80929,38.824104999999996,-104.55278100000001
PV SOLAR ( 3640 WATTS ),4405  ALLESANDRO DR,COLORADO SPRINGS,80916,38.81906834,-104.74487166
PV SOLAR ( 4940 WATTS ),4005 E DARBY CIR,COLORADO SPRINGS,80907,38.88933315,-104.84067991
PV SOLAR ( 3900 WATTS ),5015  RAMBLEWOOD DR,COLORADO SPRINGS,80920,38.94315049,-104.74970469
PV SOLAR SYSTEM ( 4160 WATTS ),860  RED MESA DR,COLORADO SPRINGS,80906,38.78736168,-104.81195064
PV SOLAR SYSTEM ( 3640 WATTS ),8047  FALLGOLD CT,COLORADO SPRINGS,80927,38.93251219,-104.67884314
PV SOLAR ( 3640 WATTS ),1376  COOLCREST DR,COLORADO SPRINGS,80906,38.77157888,-104.80293832
PV SOLAR ROOF FLUSH MOUNT ( 3380 WATTS ),912 N CORONA ST,COLORADO SPRINGS,80903,38.84680139,-104.81603541
PV SOLAR FLUSH ROOF MOUNT ( 5980 WATTS ),2704  NORTHRIDGE DR,COLORADO SPRINGS,80918,38.89601188,-104.77578593
PV SOLAR ROOF FLUSH MOUNT ( 5200 WATTS ),7655  BARN OWL DR,FOUNTAIN,80817,38.66715662,-104.68581073
PV SOLAR ROOF FLUSH ( 6760 WATTS ),2755  HUNTERS GLEN RD,MONUMENT,80132,39.11213204,-104.87824512
PV SOLAR ( 5720 WATTS ),6530  LUCKY STAR LN,COLORADO SPRINGS,80923,38.92717952,-104.68997981
PV SOLAR ( 7800 WATTS ),805  BIRCH DR,COLORADO SPRINGS,80911,38.76197812,-104.74008378
PV SOLAR ( 4420 WATTS ),3319 W FONTANERO ST,COLORADO SPRINGS,80904,38.86260538,-104.87232738
PV SOLAR ( 3640 WATTS ),4006 N CHESTNUT ST,COLORADO SPRINGS,80907,38.88727799,-104.83638892
PV SOLAR FLUSH ROOF MOUNT ( 8320 WATTS ),6507  SUNNY MEADOW ST,COLORADO SPRINGS,80922,38.92028476,-104.70262466
PV SOLAR ROOF MOUNT FLUSH ( 5720 WATTS ),4625  LASATER TRL,COLORADO SPRINGS,80922,38.89921509,-104.7010686
PV SOLAR ROOF MOUNT FLUSH ( 8840 WATTS ),8415  COW PALACE RD,PEYTON,80831,38.95303626,-104.61395608
PV SOLAR ( 6240 WATTS ),4545  TIERRA ROJO DR,COLORADO SPRINGS,80926,38.60331341,-104.91629340000001
PV SOLAR FLUSH ROOF MOUNT ( 5720 WATTS ),14495  PINE CREST DR,COLORADO SPRINGS,80908,39.04151119,-104.70878839
PV SOLAR ROOF FLUSH MOUNT ( 5980 WATTS ),1180 N ELLICOTT HWY,CALHAN,80808,38.84902724,-104.38884933
PV SOLAR ( 7020 WATTS ),10704  RHINESTONE DR,COLORADO SPRINGS,80908,38.98673682,-104.77138190000001
PV SOLAR ROOF FLUSH MOUNT ( 7540 WATTS ),5865  REVELSTOKE DR,COLORADO SPRINGS,80924,38.96665537,-104.72210862
PV SOLAR ROOF FLUSH MOUNT ( 3380 WATTS ),13110  DEVILS THUMB PL,PEYTON,80831,38.96923867,-104.58392629
PV SOLAR FLUSH ROOF MOUNT ( 2600 WATTS ),2240  PINYON JAY DR,COLORADO SPRINGS,80915,38.86632096,-104.67118894
PV SOLAR ROOF MOUNT ( 3640 WATTS ),4130  THUNDERCLOUD DR,COLORADO SPRINGS,80920,38.95543789999999,-104.75179045
PV SOLAR ROOF MOUNT FLUSH ( 5980 WATTS ),6230  ASHTON PARK PL,COLORADO SPRINGS,80919,38.92138429,-104.87007401
PV SOLAR REINSTALL,7535  QUIET POND PL,COLORADO SPRINGS,80922,38.92314473,-104.69973854
PV SOLAR REMOVE & RESET PANELS,6507  SUNNY MEADOW ST,COLORADO SPRINGS,80922,38.92028476,-104.70262466
REMOVE AND REPLACE PV SOLAR,1045  MARSH HAWK DR,COLORADO SPRINGS,80911,38.7530988,-104.72507424
PV SOLAR ROOF FLUSH MOUNT ( 2600 WATTS ),5558  CISCO DR,COLORADO SPRINGS,80924,38.96129462,-104.72657639
PV SOLAR ROOF MOUNT FLUSH ( 8480 WATTS ),222  ARNOLD LN,COLORADO SPRINGS,80904,38.86447158,-104.88329180000001
PV SOLAR FLUSH ROOF MOUNT ( 9880 WATTS ),1606 E BUENA VENTURA ST,COLORADO SPRINGS,80909,38.85390762,-104.79601473
PV SOLAR ( 6240 WATTS ),5712  MESA MOUNTAIN WAY,COLORADO SPRINGS,80922,38.91412807,-104.71396579
PV SOLAR FLUSH ROOF MOUNT ( 7245 WATTS ),5041  SEBRING DR,COLORADO SPRINGS,80911,38.76127984,-104.72602077
PV SOLAR ( 7540 WATTS ),10510  CALLE DEL FUENTE ,COLORADO SPRINGS,80926,38.67636193,-104.86330408
PV SOLAR ( 2860 WATTS ),1057  ANTRIM LOOP,COLORADO SPRINGS,80910,38.81364234,-104.78603427
PV SOLAR FLUSH ROOF MOUNT ( 3900 WATTS ),6357  BAXTER DR,COLORADO SPRINGS,80922,38.92383307,-104.71299985
PV SOLAR REMOVE AND REPLACE,8047  FALLGOLD CT,COLORADO SPRINGS,80927,38.93251219,-104.67884314
PV SOLAR  ( 7560 WATTS ),12323  SLEEPING BEAR RD,FALCON,80831,38.98273587,-104.60103659
PV SOLAR ( 4160 WATTS ),2712  EMERALD RIDGE DR,COLORADO SPRINGS,80920,38.97538438,-104.77764959999999
PV SOLAR FLUSH ROOF MOUNT ( 5980 WATTS ),8049  HOLLYGRAPE LN,COLORADO SPRINGS,80927,38.9297386,-104.67913440000001
PV SOLAR REMOVE AND REPLACE,1860  MORAN CT,COLORADO SPRINGS,80915,38.85859413,-104.69686021
PV SOLAR ROOF MOUNT ( 3900 WATTS ),4874  HAWK MEADOW DR,COLORADO SPRINGS,80916,38.78724161,-104.73395093
PV SOLAR REMOVE AND REPLACE,6240  EMMA LN,COLORADO SPRINGS,80922,38.90581377,-104.70386811
PV SOLAR FLUSH ROOF ( 6720 WATTS ),12725  WOODLAKE RD,ELBERT,80106,39.05388941,-104.59061785
PV SOLAR ROOF MOUNT ( 4680 WATTS ),7753  BRAXTON DR,FOUNTAIN,80817,38.717809499999994,-104.68480352
PV SOLAR FLUSH ROOF MOUNT ( 6300 WATTS ),18572  WETHERILL RD,MONUMENT,80132,39.10192402,-104.79749079999999
PV SOLAR,7123  SILVERWIND CIR,COLORADO SPRINGS,80922,38.92643044,-104.7026082
PV SOLAR FLUSH ROOF MOUNT,12225 S BLANEY RD,PEYTON,80831,38.88150969,-104.59994757
PV SOLAR ROOF MOUNT ( 7848 WATTS ),4225  APPLE HILL CT,COLORADO SPRINGS,80920,38.97058234,-104.75332443
PV SOLAR ROOF MOUNT FLUSH 5559 WATTS,810  DANCING HORSE DR,COLORADO SPRINGS,80919,38.94118296,-104.8415103
PV SOLAR ROOF FLUSH 5886 WATTS,6335  CATSKILL LN,COLORADO SPRINGS,80918,38.92194086,-104.75195125
PV SOLAR ( 7680 WATTS ),7270  SHOUP RD,COLORADO SPRINGS,80908,39.01518448,-104.69154076
PV SOLAR FLUSH ROOF MOUNT ( 9156 WATTS ),25  CAP ROCK WAY,COLORADO SPRINGS,80919,38.94065457,-104.83172128
PV SOLAR ROOF MOUNT ( 10464 WATTS ),1085  CORRAL VALLEY RD,COLORADO SPRINGS,80929,38.84374059,-104.60235666
PV SOLAR ROOF MOUNT ( 10464 WATTS ),2525  EVERGREEN RD,COLORADO SPRINGS,80921,39.05525237,-104.78100454
PV SOLAR ROOF MOUNT ( 3990 WATTS ),4315  BEGONIA TER,COLORADO SPRINGS,80920,38.9536096,-104.74711263
PV SOLAR ROOF FLUSH MOUNT,525  BONFOY AVE,COLORADO SPRINGS,80909,38.840583,-104.79260286
PV SOLAR ROOF MOUNT FLUSH,10785  MILAM RD,COLORADO SPRINGS,80908,38.98801813,-104.73396824
PV SOLAR  ( 10260 WATTS ),13275  HALLELUIAH TRL,ELBERT,80106,39.02379631,-104.58085569
PV SOLAR FLUSH ROOF MOUNT ( 4200 WATTS ),1080  TARI DR,COLORADO SPRINGS,80921,39.05245598,-104.80775254
PV SOLAR ROOF MOUNT ( 4500 WATTS ),1500  CONSTELLATION DR,COLORADO SPRINGS,80906,38.81124596,-104.85522914
PV SOLAR FLUSH ROOF MOUNT ( 8100 WATTS ),17360  SHAHARA RD,MONUMENT,80132,39.083079100000006,-104.78314797
PV SOLAR REMOVE AND REPLACE,1432  JET WING CIR,COLORADO SPRINGS,80916,38.81236874,-104.73687918
PV SOLAR REMOVE AND REPLACE,6530  LUCKY STAR LN,COLORADO SPRINGS,80923,38.92717952,-104.68997981
PV SOLAR ROOF MOUNT FLUSH ( 6440 WATTS ),9373  PRAIRIE CLOVER DR,COLORADO SPRINGS,80920,38.96518439,-104.74911154
PV SOLAR ( 5040 WATTS ),3920  BREAKING DAWN ST,COLORADO SPRINGS,80925,38.77469531,-104.65045561
PV SOLAR ( 3360 WATTS ),2885  SUNNYWOOD AVE,WOODLAND PARK,80863,39.02400673,-105.05276916
PV SOLAR ( 5670 WATTS ),5180  FINADENE CT,COLORADO SPRINGS,80916,38.78576438,-104.72856552
PV SOLAR ROOF FLUSH MOUNT ( 6480 WATTS ),7734  PINFEATHER DR,FOUNTAIN,80817,38.71990317,-104.6954033
PV SOLAR ROOF MOUNT,10810  HAT CREEK PL,COLORADO SPRINGS,80908,39.00757252,-104.6253017
PV SOLAR ROOF MOUNT,20650  NILE CIR,PEYTON,80831,38.94293787,-104.44379861
PV SOLAR ROOF FLUSH MOUNT,7385  HERBERT CT,COLORADO SPRINGS,80911,38.72501189,-104.70281141
PV SOLAR ROOF FLUSH 1890 W ( 1890 WATTS ),3207  MICHIGAN AVE,COLORADO SPRINGS,80910,38.82573525,-104.77294312
PV SOLAR ROOF FLUSH MOUNT ( 4200 WATTS ),6940  BEAR TOOTH DR,COLORADO SPRINGS,80923,38.92739347,-104.73137223
PV SOLAR FLUSH ROOF MOUNT ( 7280 WATTS ),8185  BOHLEEN RD,PEYTON,80831,38.95195946,-104.59408608
PV SOLAR ( 5565 WATTS ),3101  POUGHKEEPSIE DR,COLORADO SPRINGS,80916,38.78522891,-104.72515448
PV SOLAR ( 1680 WATTS ),140  ESTHER DR,COLORADO SPRINGS,80911,38.75646041,-104.74281384
PV SOLAR ( 3360 WATTS ),1340  MASTHEAD WAY,MONUMENT,80132,39.09952881,-104.8519085
PV SOLAR  ( 7000 WATTS ),5450 S BUCKSKIN PASS DR,COLORADO SPRINGS,80917,38.88133032,-104.72630484
PV SOLAR ROOF MOUNT FLUSH ( 3080 WATTS ),4783  SWEETGRASS LN,COLORADO SPRINGS,80922,38.90481808,-104.71511464
PV SOLAR ( 1960 WATTS ),6609  J D JOHNSON RD,PEYTON,80831,38.92050976,-104.44138903
PV SOLAR ROOF MOUNT ( 3080 WATTS ),1835  LANTERN TREE GRV,MONUMENT,80132,39.12045686,-104.86065927
PV SOLAR ROOF MOUNT FLUSH ( 5940 WATTS ),5769  BRENNAN AVE,COLORADO SPRINGS,80922,38.91516466,-104.69229645
PV SOLAR ROOF MOUNT ( 3640 WATTS ),4331  RANGE CREEK DR,COLORADO SPRINGS,80922,38.8952473,-104.69070792
PV SOLAR ROOF MOUNT ( 2970 WATTS ),2565  LEGEND DR,COLORADO SPRINGS,80920,38.9428254,-104.77692313
PV SOLAR ROOF MOUNT ( 7020 WATTS ),6920  BLUE RIVER WAY,COLORADO SPRINGS,80911,38.73231694,-104.68514864
PV SOLAR ( 4590 WATTS ),12127  KAUFMAN PT,PEYTON,80831,38.93864,-104.60232622
PV SOLAR ( 7840 WATTS ),17695  POND VIEW PL,COLORADO SPRINGS,80908,39.08854319,-104.7523864
PV SOLAR ( 8505 WATTS ),8685 W HWY 24 ,CASCADE,80809,38.91564691,-104.98212489
PV SOLAR ( 7290 WATTS ),6446  DANCING MOON WAY,COLORADO SPRINGS,80911,38.76516105,-104.71234712
PV SOLAR ( 2160 WATTS ),4166  NYALA DR,COLORADO SPRINGS,80922,38.89263281,-104.68920881
PV SOLAR FLUSH ROOF MOUNT ( 2970 WATTS ),1410  CLEMSON DR,COLORADO SPRINGS,80909,38.85321903,-104.76077551
PV SOLAR ( 7830 WATTS ),189  TAMARRON DR,COLORADO SPRINGS,80919,38.9221051,-104.83094646
PV SOLAR ( 4800 WATTS ),7510  COAL CREEK CIR,COLORADO SPRINGS,80911,38.73323354,-104.68857924
PV SOLAR ( 9690 WATTS ),2404  REED GRASS WAY,COLORADO SPRINGS,80915,38.86226176,-104.69135747
PV SOLAR ( 6240 WATTS ),402  COYOTE WILLOW DR,COLORADO SPRINGS,80921,39.03172987,-104.81528822
PV SOLAR ( 9880 WATTS ),10570  HUNTSMAN RD,COLORADO SPRINGS,80908,38.98599378,-104.68111919
PV SOLAR ( 6500 WATTS ),8180  TANNENBAUM RD,COLORADO SPRINGS,80908,39.05178268,-104.67488793
PV SOLAR ( 5000 WATTS ),15041  LA JOLLA PL,COLORADO SPRINGS,80921,39.05005498,-104.82337066
PV SOLAR ( 6375 WATTS ),8205  TURKEY RUN DR,COLORADO SPRINGS,80920,38.95110311,-104.73439324
PV SOLAR ( 3120 WATTS ),13098  SEA SMOKE CIR,COLORADO SPRINGS,80921,39.0207722,-104.78745632
PV SOLAR,7460  CHANCELLOR DR,COLORADO SPRINGS,80920,38.94195152,-104.73596847
PV SOLAR ROOF MOUNT,708  FOX RUN CIR,COLORADO SPRINGS,80921,39.02824122,-104.81675
PV SOLAR ( 4420 WATTS ),14795 E COACHMAN DR,COLORADO SPRINGS,80908,39.04579566,-104.64547019
PV SOLAR ( 5865 WATTS ),2211  VINTAGE DR,COLORADO SPRINGS,80920,38.94504055,-104.78341135
PV SOLAR ( 5720 WATTS ),5769  REVELSTOKE DR,COLORADO SPRINGS,80924,38.9659719,-104.72357783
PV SOLAR ( 7540 WATTS ),13770  RIVERCREST CIR,COLORADO SPRINGS,80921,39.03263044,-104.82623865
PV SOLAR ( 3060 WATTS ),2814  SHRIDER RD,COLORADO SPRINGS,80920,38.9372896,-104.77324423
PV SOLAR ( 5720 WATTS ),13619  CLIFFBUSH TER,COLORADO SPRINGS,80921,39.02819976,-104.81759304
PV SOLAR ( 4940 WATTS ),14985 E COACHMAN DR,COLORADO SPRINGS,80908,39.04913404,-104.65075613
PV SOLAR FLUSH ROOF MOUNT 7800 WATTS,576  TRUMBULL LN,MONUMENT,80132,39.08110634,-104.87126306
PV SOLAR ( 5200 WATTS ),820  WUTHERING HEIGHTS DR,COLORADO SPRINGS,80921,39.05132081,-104.81500889
PV SOLAR ( 5720 WATTS ),17580  COLONIAL PARK DR,MONUMENT,80132,39.07543866,-104.81687288
PV SOLAR ( 4940 WATTS ),2171  DIAMOND CREEK DR,COLORADO SPRINGS,80921,39.0323686,-104.78531406
PV SOLAR ( 7020 WATTS ),7605  FARGO DR,COLORADO SPRINGS,80920,38.94301461,-104.73573803
PV SOLAR ( 8060 WATTS ),13882  RIVERCREST CIR,COLORADO SPRINGS,80921,39.03441586,-104.82615199
PV SOLAR ( 5460 WATTS ),13336  CEDARVILLE WAY,COLORADO SPRINGS,80921,39.02577869,-104.80220654
PV SOLAR  ( 6500 WATTS ),15685  TRANSCONTINENTAL DR,MONUMENT,80132,39.06106196,-104.8260193
PV SOLAR ( 5200 WATTS ),2129  WAGON GAP TRL,MONUMENT,80132,39.07312258,-104.86595595
PV SOLAR ( 4160 WATTS ),19965  TALKING ROCK HTS,MONUMENT,80132,39.12137168,-104.86079283
PV SOLAR ( 6500 WATTS ),8125  ENGLETON CT,COLORADO SPRINGS,80920,38.94920409,-104.78069796
PV SOLAR ( 6760 WATTS ),13377  CLINET DR,COLORADO SPRINGS,80921,39.02678275,-104.80180352
PV SOLAR ( 5200 WATTS ),2381  DIAMOND CREEK DR,COLORADO SPRINGS,80921,39.02996321,-104.78297909999999
PV SOLAR ( 4160 WATTS ),14207  WOODROCK PATH,COLORADO SPRINGS,80921,39.03800181,-104.83604426
PV SOLAR ( 5200 WATTS ),1326  DEER CREEK RD,MONUMENT,80132,39.10707994,-104.85111425
PV SOLAR ( 8060 WATTS ),13754  RIVERCREST CIR,COLORADO SPRINGS,80921,39.03238264,-104.82599281
PV SOLAR ( 8580 WATTS ),9918  SULLY CT,COLORADO SPRINGS,80920,38.97524224,-104.78304682
PV SOLAR ( 7280 WATTS ),2474  CINNABAR RD,COLORADO SPRINGS,80921,39.03174526,-104.78039878
PV SOLAR ( 9880 WATTS ),7655  PINE CONE RD,COLORADO SPRINGS,80908,39.05430055,-104.68389505
PV SOLAR ( 7540 WATTS ),2213  DIAMOND CREEK DR,COLORADO SPRINGS,80921,39.03198032,-104.78474009
PV SOLAR ( 5720 WATTS ),6060  HARNEY DR,COLORADO SPRINGS,80924,38.96629907,-104.71816794
PV SOLAR ( 5720 WATTS ),5950  CASTLEWOOD LN,COLORADO SPRINGS,80918,38.91758821,-104.79461519
PV SOLAR ( 5700 WATTS ),1319  ROYALE DR,COLORADO SPRINGS,80910,38.81270531,-104.77933779
PV SOLAR ( 7800 WATTS ),15883  MAPLE HILL RD,MONUMENT,80132,39.06221171,-104.83840571
PV SOLAR ROOF MOUNT FLUSH,3312 W PLATTE AVE,COLORADO SPRINGS,80904,38.85967136,-104.87431312
PV SOLAR ( 9920 WATTS ),18010  BAKERS FARM RD,COLORADO SPRINGS,80908,39.09183483,-104.75188065
PV SOLAR FLUSH ROOF MOUNT ( 2280 WATTS ),11924  BONIFAY LOOP,PEYTON,80831,38.9560511,-104.60590821
PV SOLAR ROOF MOUNT FLUSH ( 6840 WATTS ),6716  SILVER STAR LN,COLORADO SPRINGS,80923,38.92916878,-104.69060514
PV SOLAR FLUSH ROOF MOUNT ( 7200 WATTS ),6275  HUNGRY HORSE LN,COLORADO SPRINGS,80925,38.74098988,-104.63488225
PV SOLAR ROOF MOUNT,7999  SILVER BIRCH DR,COLORADO SPRINGS,80915,38.93120228,-104.67961904
PV SOLAR REMOVE AND REPLACE,5150  HARVEST RD,COLORADO SPRINGS,80917,38.90580064,-104.7312666
PV SOLAR ( 3080 WATTS ),2007  VENTURA DR,COLORADO SPRINGS,80910,38.80287804,-104.76721134
PV SOLAR ( 6380 WATTS ),6133  LOWLANDER CT,COLORADO SPRINGS,80922,38.90436634,-104.70672995
PV SOLAR - NEW ARRAY ( 95063 WATTS ),15220  HWY 115 ,COLORADO SPRINGS,80926,38.61544766,-104.89578676
PV SOLAR ( 10200 WATTS ),765 E KINGS DEER PT,MONUMENT,80132,39.10820611,-104.80489129
PV SOLAR ( 9900 WATTS ),5815  CRYSTAL PARK RD,MANITOU SPRINGS,80829,38.83791708,-104.91432544
PV SOLAR ( 11400 WATTS ),458  COYOTE WILLOW DR,COLORADO SPRINGS,80921,39.03211178,-104.81552490000001
PV SOLAR ( 3250 WATTS ),5560  DARIEN WAY,COLORADO SPRINGS,80919,38.91279097,-104.87122907
PV SOLAR ( 5886 WATTS ),7919  DUTCH LOOP,COLORADO SPRINGS,80925,38.7233258,-104.66499703
PV SOLAR ( 7000 WATTS ),6096  LEON YOUNG DR,COLORADO SPRINGS,80924,38.96906771,-104.71951853
PV SOLAR ( 4690 WATTS ),7940  PARSONAGE LN,COLORADO SPRINGS,80915,38.85541372,-104.67933006
PV SOLAR ( 6750 WATTS ),1201  EASTMEADOW DR,COLORADO SPRINGS,80906,38.77914834,-104.80595961
PV SOLAR ( 4690 WATTS ),5310  MEADOWGREEN DR,COLORADO SPRINGS,80919,38.90823746,-104.85993678
PV SOLAR,1055  WHISTLER HOLLOW DR,COLORADO SPRINGS,80906,38.77034575,-104.80883157
PV SOLAR ( 8000 WATTS ),3119 N ARCADIA ST,COLORADO SPRINGS,80907,38.87795309,-104.80955385
PV SOLAR ( 5000 WATTS ),4105  PEACH LN,COLORADO SPRINGS,80918,38.91604415,-104.75094581
PV SOLAR ( 3500 WATTS ),732 N INSTITUTE ST,COLORADO SPRINGS,80903,38.84447323,-104.80805090000001
PV SOLAR ( 5000 WATTS ),7716  HIGH GATE DR,FOUNTAIN,80817,38.67894596,-104.68516139
PV SOLAR ( 7500 WATTS ),5950  CASTLEWOOD LN,COLORADO SPRINGS,80918,38.91758821,-104.79461519
PV SOLAR ( 3270 WATTS ),27  DELAWARE RD,MANITOU SPRINGS,80829,38.85401619,-104.91193945
PV SOLAR,8516  TIBBS RD,PEYTON,80831,38.95438265,-104.59631559
PV SOLAR ( 5250 WATTS ),2116 N TEJON ST,COLORADO SPRINGS,80907,38.86371848,-104.82232504
PV SOLAR ( 3000 WATTS ),6260  CRESTED BUTTE CIR,COLORADO SPRINGS,80919,38.92239508,-104.86215001
PV SOLAR ( 3250 WATTS ),600  CRYSTAL HILLS BLVD,MANITOU SPRINGS,80829,38.84670384,-104.89672292
PV SOLAR ( 7000 WATTS ),18780  HWY 115 ,COLORADO SPRINGS,80926,38.57279117,-104.93859013
PV SOLAR ( 4905 WATTS ),9966  SAN LUIS PARK CT,COLORADO SPRINGS,80924,38.97587706,-104.73942971
PV SOLAR ( 3924 WATTS ),11390  VALLE VERDE DR,COLORADO SPRINGS,80926,38.66441619,-104.86842406
PV SOLAR ( 7194 WATTS ),7080  CINDY PL,COLORADO SPRINGS,80920,38.93452544,-104.77730204
PV SOLAR ROOF MOUNT ( 11200 WATTS ),6394  OLD RANCH RD,COLORADO SPRINGS,80908,38.98429515,-104.70816477
PV SOLAR ROOF MOUNT ( 4251 WATTS ),2110  MESA RD,COLORADO SPRINGS,80904,38.86204614,-104.85069349
PV SOLAR ROOF MOUNT ( 4680 WATTS ),825  OXFORD LN,COLORADO SPRINGS,80906,38.80502725,-104.84184002
PV SOLAR ( 5232 WATTS ),431  COOPER AVE,COLORADO SPRINGS,80905,38.84027893,-104.83457225
PV SOLAR REMOVE AND REPLACE,1504  CANOE CREEK DR,COLORADO SPRINGS,80906,38.7719955,-104.80014533
PV SOLAR REMOVE AND REPLACE,1047  SCARLET OAK DR,COLORADO SPRINGS,80906,38.76895538,-104.8081219
PV SOLAR ROOF MOUNT ( 5760 WATTS ),1168  FOREST HILL RD,WOODLAND PARK,80863,39.00155382,-105.04034667
PV SOLAR ( 7560 WATTS ),4988  GAMI WAY,COLORADO SPRINGS,80911,38.75987761,-104.71604906
PV SOLAR ( 7848 WATTS ),9454  ROXBOROUGH PARK CT,COLORADO SPRINGS,80924,38.96821638,-104.73301191
PV SOLAR ( 10464 WATTS ),10180  PALISADE RIDGE DR,COLORADO SPRINGS,80920,38.98053892,-104.76789869
PV SOLAR ROOF MOUNT ( 8960 WATTS ),9340  CANYON DR,GREEN MOUNTAIN FALLS,80819,38.96802334,-105.01799904
PV SOLAR ( 9860 WATTS ),9835  ROCKINGHAM DR,PEYTON,80831,38.97552199,-104.63380174
PV SOLAR ( 5130 WATTS ),5010  SONATA DR,COLORADO SPRINGS,80918,38.90463142,-104.76916576
PV SOLAR ( 4845 WATTS ),2321  MONTEAGLE ST,COLORADO SPRINGS,80909,38.86604756,-104.78585428
PV SOLAR ( 5985 WATTS ),1903  FLINTSHIRE ST,COLORADO SPRINGS,80910,38.80608589,-104.78535133
PV SOLAR ( 4275 WATTS ),826 E VERMIJO AVE,COLORADO SPRINGS,80903,38.82947559,-104.80951440000001
PV SOLAR ( 7125 WATTS ),9912  BERYL DR,PEYTON,80831,38.97329451,-104.60608508
PV SOLAR ( 6840 WATTS ),142  ELY ST,COLORADO SPRINGS,80911,38.73318558,-104.72311584
PV SOLAR ( 5700 WATTS ),7161  CLIFFROSE DR,COLORADO SPRINGS,80925,38.72783136,-104.67713222
PV SOLAR ROOF MOUNT FLUSH ( 6840 WATTS ),6296  GRAND MESA DR,COLORADO SPRINGS,80922,38.92283798,-104.712629
PV SOLAR ( 3360 WATTS ),3425  BROMPTON CT,COLORADO SPRINGS,80920,38.95813412,-104.76189694
PV SOLAR ( 5320 WATTS ),5060  CHAMPAGNE DR,COLORADO SPRINGS,80919,38.90715007,-104.86985858
PV SOLAR ROOF MOUNT ( 5040 WATTS ),2630 E MONUMENT ST,COLORADO SPRINGS,80909,38.84288081,-104.77920174
PV SOLAR ROOF FLUSH ( 6840 WATTS ),7095  WHITE FIR LN,COLORADO SPRINGS,80908,39.01448816,-104.69655703
PV SOLAR ( 9715 WATTS ),871  DAFFODIL ST,FOUNTAIN,80817,38.66901296,-104.67905478
PV SOLAR ( 3360 WATTS ),15960  CLEARWATER DR,ELBERT,80106,39.06334841,-104.58813806
PV SOLAR ( 9440 WATTS ),14160  EASTONVILLE RD,ELBERT,80103,39.03744985,-104.57180229
PV SOLAR ( 5100 WATTS ),615 E DALE ST,COLORADO SPRINGS,80903,38.84466091,-104.81422611
PV SOLAR ( 109080 WATTS ),1021 N CASCADE AVE,COLORADO SPRINGS,80903,38.8488077,-104.82373184
PV SOLAR ( 16800 WATTS ),1107 N NEVADA AVE,COLORADO SPRINGS,80903,38.84939086,-104.82022163
PV SOLAR ( 7800 WATTS ),1109 N NEVADA AVE,COLORADO SPRINGS,80903,38.84956915,-104.81999806
